,Target
101518,0
130219,0
2141,0
19330,0
7105,0
230736,0
197818,0
208668,0
269411,0
241861,0
295639,0
177068,0
17010,0
25245,0
20523,0
71538,0
48581,0
174136,0
181741,0
304576,0
94167,0
126551,1
185462,0
87190,0
104293,0
7491,1
48047,0
80813,0
156904,0
259175,0
75512,0
39376,0
147585,0
265490,0
167250,0
138472,0
167620,0
2146,1
48211,0
50920,0
155895,0
255691,0
199797,0
64365,1
95513,0
69914,0
248189,0
249786,0
77835,1
7310,1
185735,0
103096,0
143144,1
173757,0
131108,1
235829,0
148773,0
245768,0
88367,0
261044,0
48374,0
156254,0
281177,0
124536,0
207073,0
270687,0
241771,0
8584,0
97672,0
17425,0
10738,0
124503,0
276681,0
229403,0
229137,0
168970,0
198110,0
102540,0
146078,0
12142,0
163806,0
234035,0
209165,0
254103,0
246967,0
47282,0
79514,1
72564,0
160806,0
164212,0
163954,0
116046,0
60965,0
196525,0
288560,0
55644,0
135023,0
160503,0
253725,0
220464,0
37894,0
51867,0
270162,0
278269,0
51772,0
148624,0
283462,0
91085,1
183969,0
4484,0
7427,0
88606,0
170815,0
66154,0
143899,0
125194,0
287986,0
3704,0
93582,0
12355,0
231487,0
43494,0
181375,0
238886,0
185020,0
264635,0
123866,0
77706,0
67635,0
56362,0
119638,1
15755,0
128667,0
253746,0
226703,0
86886,0
117964,0
57518,0
117164,0
276875,0
114983,0
68429,0
63911,0
241760,0
220999,0
194249,0
141701,0
109391,0
86854,0
165248,0
208820,0
22146,0
226432,0
7602,0
159948,0
168480,0
197861,0
238650,0
236020,0
107647,0
103280,0
49606,0
307109,0
149489,0
180811,0
222524,0
260375,0
259891,0
119485,0
107314,0
134921,0
275739,0
191266,0
288585,0
25654,0
305069,0
235111,1
28073,0
197325,0
49580,0
57482,0
286857,0
129059,0
296674,1
180001,0
32538,0
275896,0
72289,0
127395,0
110605,0
262242,0
23037,0
76761,0
276535,0
148893,0
289617,0
36010,0
168736,0
119588,0
206088,0
224200,1
77934,0
86344,0
67910,0
136466,0
277138,0
8256,0
281697,0
255193,0
92335,0
230699,0
291061,0
18782,0
39627,0
277954,0
208238,1
41943,0
222149,0
280749,1
49295,0
49037,0
2521,1
79025,0
163372,0
184952,0
130158,0
132352,0
125157,0
18081,0
154853,0
24347,0
99082,0
232358,0
221763,0
171324,0
293741,0
109600,0
179108,0
205147,0
260346,0
117691,0
143596,0
158168,0
184189,0
123965,0
223548,1
203451,0
155183,0
24818,0
79739,0
87561,0
160993,0
118187,0
32858,0
143530,0
197189,1
262691,0
103284,0
148813,1
195053,0
298163,0
139349,0
72869,0
107363,0
14516,0
305793,0
85465,0
34747,0
301780,0
202438,0
255822,0
298288,0
219817,0
39738,0
7270,0
282,0
65286,1
39089,0
205239,0
37693,0
917,0
61035,0
293336,0
139310,0
251066,0
135834,0
206388,0
116051,0
91257,0
149029,0
265494,0
94502,0
74395,0
257176,0
210658,0
48170,0
235515,0
17446,0
171139,0
139471,0
221948,0
56718,1
300455,0
166448,0
78873,0
222447,0
55575,0
39174,0
260471,0
263162,0
179277,0
172042,0
173464,0
182439,0
279367,1
171201,0
133866,0
166471,0
252972,0
280458,0
95168,0
27222,0
179885,0
307069,0
46087,0
288053,0
218862,0
247613,0
1366,0
66513,0
269642,0
175016,0
213738,0
282824,0
119431,0
62169,0
9515,0
110696,0
60955,0
158507,1
201067,0
121820,0
287318,1
89653,0
134726,1
259386,0
189207,0
261809,1
40618,0
161646,0
155112,0
276604,0
293748,0
304674,0
200540,0
44924,0
177933,0
290522,0
205018,0
61273,0
265423,0
211757,0
252857,0
236737,0
201010,0
65822,0
129462,0
176265,0
295445,1
44704,0
139553,0
173056,0
305670,0
173198,0
178779,0
216151,0
108789,0
143648,0
142995,0
105284,0
25092,0
82866,0
30431,1
106616,0
141569,1
16150,0
190084,0
137870,0
248484,0
231839,0
122435,0
241572,0
172059,0
163903,0
56617,0
289839,0
207594,0
201561,1
271282,0
26493,0
23158,1
150557,0
29228,0
215421,0
28081,0
194778,0
262235,0
285883,0
208167,0
139122,0
22206,0
17620,1
24199,0
250227,0
286100,0
266972,0
271044,0
306709,0
301581,0
161994,0
54717,0
305644,0
63032,0
11651,0
299909,0
147407,0
208854,0
282586,0
12114,0
102607,0
242681,0
17496,0
90043,0
277841,0
242911,0
72201,0
34097,0
164903,0
227772,0
278956,0
217731,0
289532,0
200722,0
141722,0
331,0
134520,0
257804,1
10589,0
171698,0
260677,0
22906,0
254868,1
277704,0
3354,0
65973,0
209335,0
175826,0
34997,0
227124,0
54562,1
35285,0
51059,0
248989,0
290860,0
62026,0
14515,0
52222,1
295712,0
148931,0
228101,1
136116,0
144200,0
203683,0
254425,0
131074,0
6520,0
216259,0
5591,0
283653,0
153936,0
197501,0
13054,0
1350,0
70086,0
224929,0
222379,0
201753,0
302995,0
187762,0
131248,0
111104,0
242980,0
89713,0
217057,0
64044,0
225957,0
33494,0
54511,0
50972,0
302203,1
297631,0
179124,0
116070,0
94939,0
299729,0
25922,0
112459,0
127019,0
60411,0
29159,0
76696,0
51559,0
8093,0
174818,0
126683,0
69911,0
286261,0
67166,0
19471,0
13224,0
291125,0
286744,0
276775,0
249108,0
302273,1
254434,0
297129,0
192947,0
37150,0
251136,0
271373,0
132433,0
199561,0
46204,0
49482,0
147345,1
276003,0
54651,0
25554,0
141898,0
122019,0
146183,0
289244,0
60864,0
46238,0
172396,0
254192,0
92703,0
155706,0
262499,1
78879,1
40322,0
181835,0
122076,0
287594,0
178267,0
169055,1
28638,0
232759,0
183234,0
4341,0
43577,0
9286,0
233062,0
133377,0
236329,0
105058,0
240146,0
95886,0
144732,0
176115,0
301598,0
69228,0
174589,1
292916,0
177515,0
178277,0
274782,0
193500,0
5975,0
18783,0
300130,0
61315,0
245551,0
235603,0
102023,0
156912,0
219195,0
227070,0
148846,0
14137,0
287291,0
194785,0
177569,0
73762,0
12962,0
164534,0
172069,0
55419,0
41280,0
84655,0
203587,0
181548,0
3590,0
244941,0
221262,0
44845,0
77298,0
172414,0
44187,0
28814,0
108024,0
172517,1
283112,0
33725,0
185546,0
268831,0
149774,0
225636,0
201848,0
220593,0
185001,1
230344,0
300262,0
285001,0
270874,0
138853,0
102605,0
31532,0
306225,0
132943,0
89443,0
260324,0
269595,0
234662,0
58172,0
244985,0
282258,0
255738,0
192737,0
46097,0
171817,0
37346,0
283341,0
186044,0
199641,0
107584,0
251659,0
264080,0
278809,0
197658,0
84969,0
55437,0
195953,0
74277,0
300914,0
14496,0
200201,0
168405,0
63733,0
121886,0
256660,0
214632,0
172449,0
50283,0
157246,0
207842,0
199923,0
87735,0
103885,0
202505,0
292065,0
4681,0
284210,0
256141,0
60978,0
63162,0
132480,0
283640,0
165316,0
163615,0
145230,0
67427,0
77797,0
166509,0
179849,0
8656,0
77765,0
48571,1
8370,0
255378,0
254372,0
1261,0
105334,0
26651,0
133675,0
134047,0
170317,0
222708,0
206711,0
257683,0
199759,0
181463,0
75108,0
273843,0
117422,0
29196,0
222481,0
206939,0
115420,0
243764,1
8081,0
179579,0
190563,0
254546,0
268761,0
28459,0
288410,0
260505,0
234532,0
302990,0
84973,0
106585,0
94705,0
388,0
50913,0
167830,0
176447,0
306588,0
54042,0
34482,0
39092,0
3646,0
240449,1
140984,0
53630,0
1069,0
154535,0
189325,0
59799,0
50637,0
215591,0
227759,0
69304,0
307359,1
129484,0
150896,0
38184,0
107952,1
297785,0
258943,0
18375,0
59347,0
138385,0
185118,1
269713,0
228984,0
192536,0
43045,0
113872,0
40666,0
109421,0
248877,0
200604,0
124780,0
111835,0
244564,0
114678,0
28975,0
83713,0
23482,0
77076,0
121819,0
17053,0
241404,1
95235,1
285656,0
213198,0
216368,0
219579,0
203575,0
270613,0
1101,0
23083,0
123212,0
175439,0
133150,0
164747,0
266021,0
72598,0
137259,0
160542,0
194188,0
157850,0
169902,0
289415,0
47947,0
105959,0
165610,0
267224,0
83208,0
271604,0
15223,0
130147,0
143803,0
121214,0
132912,0
294081,0
9807,1
87509,0
156326,0
175798,0
267659,0
182194,0
179898,0
300486,0
149458,0
131800,0
35259,0
259068,0
288942,0
98315,1
18190,0
252366,0
120367,0
211397,0
222241,0
292980,0
299484,1
289439,1
55088,0
117452,0
162457,0
150942,0
267644,0
149326,0
154236,0
140494,0
29018,0
171081,0
244659,0
220839,0
92767,0
76294,1
257559,1
244266,0
200936,0
26681,0
289465,0
184264,1
203063,0
68182,0
225754,0
90431,0
48598,0
100794,1
66025,0
65844,0
15917,0
261728,0
112419,0
306227,0
272431,0
103269,0
229995,0
10301,0
69095,0
1595,0
213433,0
237838,0
268707,0
118063,0
282008,0
241285,0
82394,0
51405,0
144924,0
261465,0
234235,0
59806,0
8747,0
62933,0
122573,0
52692,0
247004,0
249737,0
176988,0
18306,0
130044,0
263938,0
164,0
231041,0
111521,0
270769,0
166203,0
274640,0
172352,0
72026,0
271321,0
143452,0
223735,0
236295,0
292770,0
201754,0
94183,0
264129,0
147171,1
147211,0
48538,0
19408,0
79782,0
89980,1
2823,1
192798,0
270764,1
105401,0
213988,0
272250,0
1725,0
